Time,Production,Avg_production,Revenue,Bad_Debt,Avg_r_bank_d,Avg_r_bank_u,Avg_r_trade_u,Avg_B_d,Avg_B_u,Count_Def_D,Count_Def_U,Count_Def_Z,Avg_Leverage_D,Avg_Leverage_U,Q_mismatch_d
209,799.2094832011464,0.6414962022458223,801.0526205648673,20.61875228637783,0.06906641841561546,0.060017500962072735,0.14315027138031253,0.0003726883476510646,0.0,72,0,0,0.03551975580929955,0.0,0.0
210,807.0730223121391,0.6265521946081183,852.8196935056349,22.243983066557966,0.06961422392520099,0.06012323765395844,0.14304176869637744,0.00044159376202147294,0.00672456492461254,92,0,0,0.028645025952709693,0.0014669651674979278,-1.1368683772161603e-13
211,835.947848323128,0.6059222058842564,827.8661836485473,29.63969486531603,0.06893666928483093,0.060490400945505174,0.1429535569754966,0.0004358519807275968,0.00721574942624777,83,0,0,0.021623672799392642,0.014933031836956115,0.0
212,835.3550528675461,0.6081948909805204,840.8475972971512,24.96876338616072,0.06908686668965593,0.061176224806162055,0.14295718167911878,0.00040379833736878116,0.11313377921088891,90,0,0,0.030630943317193814,0.032713357231734644,5.684341886080802e-14
213,839.7584507098388,0.6124260494233791,822.919981556661,17.65856645986262,0.06868292369528346,0.06125309838617511,0.14282322583465848,0.00037721968043709136,0.0639726590396532,70,0,0,0.0338870288866808,0.010806914415214725,0.0
214,835.6540588407786,0.6414502287715831,876.26701430552,16.147885117160236,0.07213004718952301,0.06012884265611184,0.14270292467417287,0.000499169925459905,0.0008021523791542648,73,0,0,0.04515583698342318,0.00019357163580451336,5.684341886080802e-14
215,852.6191022718443,0.6397834306724743,754.5775664812486,21.07112729323387,0.0715262732715101,0.06041270559784411,0.1425638928622186,0.0005115656196487921,0.005332433670991474,76,0,0,0.03918708573564089,0.002222967614798039,-5.684341886080802e-14
216,809.2340529582794,0.6124797613572018,769.513933011922,18.604884631912523,0.07065679008424365,0.06032173486963547,0.1424790148786094,0.00047707865697998943,0.0024289647551043333,80,0,0,0.03416085993834852,0.000282183346019786,0.0
217,776.8032066049044,0.5980196041848262,754.9892460217752,19.528249902390492,0.07103446383884048,0.060288191322904534,0.14234011073528394,0.0004906630270727778,0.002898840420853707,79,0,0,0.03467241747718616,0.0010458194459595019,5.684341886080802e-14
218,768.8928007122022,0.6160167284421456,821.1401691301758,19.022577832153132,0.06998021775113668,0.06126280043834866,0.14214861103466578,0.0004754889323239702,0.02038214529849009,77,0,0,0.028850948271867415,0.012222962367766464,5.684341886080802e-14
219,799.818695039479,0.651154348395397,682.7218691328577,21.738410150263984,0.06966401171630185,0.06078582311471391,0.14205259014147714,0.00043737267247636095,0.045457553036994794,78,0,0,0.03906124998615822,0.0169895632964062,0.0
220,739.1801723377437,0.6268894492890076,799.6071078880408,23.791561263077607,0.07066088578814109,0.060821726453317834,0.14194407494456,0.0005058273062575545,0.06129879506589565,79,0,0,0.03559620435476798,0.004552877188449861,0.0
221,760.9433360215852,0.6168576629187221,726.5968815805754,18.9986968671823,0.07095265289787028,0.06025283994128285,0.14184862225868067,0.0004715368368524564,0.06607754443269549,73,0,0,0.036499151992719,0.002861782767205208,-5.684341886080802e-14
222,749.6832703880563,0.6225889719639877,774.6210747631108,20.54833113037767,0.0719447976150477,0.06065994823556894,0.1417262397279006,0.0005187643393902267,0.031049518708752062,81,0,0,0.03855487169420073,0.0027892815881289906,0.0
223,765.5983380597681,0.6200908445325855,699.2778824117406,21.625450582059813,0.0710402488460044,0.06136691009709003,0.1417382051239106,0.000457539043244198,0.11922194005082992,81,0,0,0.040006486108008575,0.03813964226483874,0.0
224,739.2008734015131,0.6112834013693261,750.8971021448929,18.53642016626654,0.07022328899395915,0.06190793679311928,0.14158868833946328,0.0004602679302975036,0.1028805576415146,76,0,0,0.031127605784878054,0.028698727251946714,0.0
225,750.3438841472617,0.6475379044979535,788.2494125554999,20.736013480424315,0.07040893457587076,0.06161749129408332,0.14140391582287923,0.00044782375635187184,0.049057270553774526,83,0,0,0.03411212201889346,0.022062978432396865,0.0
226,780.9963762614784,0.6387391535489193,840.5659644968005,17.250616248165137,0.06860029250484302,0.06035898415712431,0.14122542111229888,0.0003772740965448201,0.0037987860272083204,65,0,0,0.02978753237776711,0.005058015751533027,5.684341886080802e-14
227,802.4002366228302,0.6329239126035242,806.512153350695,20.948478487173055,0.07070459619416891,0.06014394257507954,0.14110728319826193,0.0004950520549743117,0.010143355562460706,79,0,0,0.03445079311004801,0.003279846446736108,-5.684341886080802e-14
228,806.0022326551373,0.6250133833543079,700.1119399143258,20.476580579653923,0.06903378615067052,0.06035175575884891,0.1410043796262496,0.00042240600417704023,0.0008247432937057928,80,0,0,0.028868370322243198,0.0008893139321842546,0.0
229,764.9658525756338,0.6237088503271847,672.2235088117989,23.919067993192925,0.06647218844156205,0.060010374991641954,0.14094134963885305,0.00026029815138610884,0.0,79,0,0,0.018466524050514015,0.0,0.0
230,719.2373390117485,0.6059291660015218,710.6582359318995,19.98047640553782,0.07094071461705306,0.06067115210302906,0.14077548269239168,0.0005078981885489779,0.01283406784993508,79,0,0,0.03395723509442932,0.0035744740245418224,0.0
231,711.9419015874921,0.6124663303971986,748.8011706856852,23.477989301724264,0.07086736729464807,0.06014417442309417,0.14064191233830411,0.0004154833630930985,0.002884257114654614,90,0,0,0.04002869147211796,0.00222049451678641,0.0
232,719.4174831131404,0.5886995740566627,761.1771982742041,23.78705447517725,0.07100348070293966,0.06053987014062252,0.14051789317079652,0.0004898730278964504,0.0008212790552990019,99,0,0,0.035879478971417765,0.0012136250787431959,5.684341886080802e-14
233,750.4786731551869,0.6131562426704991,753.3360551343021,23.987400475185883,0.06992185068643514,0.060173023229533024,0.14041989885341064,0.00041484272302658707,0.0,80,0,0,0.0386836627478966,0.0,5.684341886080802e-14
234,754.1345918385825,0.6274470306555018,769.3861487926135,23.18233401278382,0.07035056278822667,0.06067892577327792,0.14044742462910495,0.0004474872054683769,0.05952546992506283,73,0,0,0.036691179234820764,0.03213321683447554,0.0
235,761.7473039784732,0.6306062989275805,721.4682590736229,19.93989112416496,0.07002663150236986,0.060455064069681756,0.140333704911533,0.0004698006275881228,0.03108937924298526,71,0,0,0.036234493625266664,0.00402332972779632,0.0
236,739.029597461064,0.6242887759966795,789.8444258237712,19.60956858562019,0.0723248596894548,0.06092060727552782,0.14020073047470055,0.0005992296215582595,0.02934304210872881,78,0,0,0.03606972044743017,0.006878841197944138,-1.1368683772161603e-13
237,757.2116769751344,0.6243004474797502,834.7272308234598,17.124635890946582,0.07208022132097422,0.06039998915459497,0.14005814322883176,0.0005340508528942166,0.012852217474304869,68,0,0,0.04851311609024275,0.002810435109911436,5.684341886080802e-14
238,792.1103904069658,0.6190866280430541,832.3873619110849,16.783365979257557,0.07158195824047564,0.060259983608303355,0.13992079088242748,0.0004822052604773951,0.0072295878469067565,78,0,0,0.052279366736970714,0.002588916688038584,5.684341886080802e-14
239,803.0567874512788,0.6490742862636695,706.0418050383282,28.054574049060193,0.07067696616989537,0.06023904993369842,0.13983732330404264,0.0005150055843173816,0.00997510631310624,95,0,0,0.031607260888727104,0.004145732484715875,0.0
240,759.1500268141081,0.598293123159666,757.0700262552867,17.863951555744674,0.07115019286025989,0.06163667831316029,0.13969572441942704,0.0005674812664015896,0.1658267796776282,81,0,0,0.02742642859240204,0.01659942817777769,5.684341886080802e-14
241,758.6218932651484,0.6187774916581478,691.8881560338689,22.247369941100963,0.07102317842407628,0.06117354995871558,0.13953896530803017,0.0005182670833985188,0.04184839518393062,89,0,0,0.0384045399411485,0.005387735270568987,0.0
242,735.1455607747694,0.5916355653533099,672.4705838543414,17.98283034933118,0.06858653056212899,0.059881393942301256,0.13942689013257528,0.00037004234101260873,0.005046162944973856,73,0,0,0.02985410362777215,0.001529460791032764,0.0
243,714.3984089546149,0.6048767587071604,745.5564158321615,25.479363330905365,0.06923230331181568,0.0611844662711432,0.1392907048163977,0.00040103257937819,0.02191774973669183,93,0,0,0.03585870621170369,0.012568807188148066,-5.684341886080802e-14
244,730.0689133360506,0.5992896318262737,705.5306035783943,22.357267723040632,0.07019227088768759,0.060062170732431454,0.13919272271504707,0.000447080899103357,0.03351043106618099,79,0,0,0.03519274174599282,0.0067241776216533855,0.0
245,713.4296182911504,0.5897164914797857,656.7745142510157,18.495883964455302,0.07087408715684114,0.060684895619684064,0.13904108266714368,0.0005280118927866833,0.031211116808997935,75,0,0,0.03195278211348397,0.007507543531333803,-5.684341886080802e-14
246,691.8006023322716,0.5910335527624768,661.8017552478374,20.46081746857341,0.07292015346275343,0.06067071953977219,0.13895674963504065,0.0006235088958096824,0.04210259421657929,79,0,0,0.03175720220890794,0.013161246144085407,0.0
247,690.818799729381,0.5865798007036929,759.35651707539,26.17092762516976,0.07246281642869434,0.060244527692963,0.13885313354984577,0.0005847820065656054,0.011341904520171656,107,0,0,0.035898939974002134,0.002543392804343841,-5.684341886080802e-14
248,735.6706652484552,0.5855984436116204,722.7050386444851,17.413036078003127,0.06984129709586634,0.05963735381341778,0.13874575734938566,0.0004350359070468871,0.0,80,0,0,0.02861820740718821,0.0,0.0
249,724.3053378005927,0.6029827476501533,810.89534476133,51.517252641316546,0.07068647251083886,0.06179809663389095,0.13878430979530743,0.000471217885760555,0.18730328702311327,84,1,0,0.03762249538730141,0.12213725874321152,0.0
250,774.0310625906686,0.6042063563043663,629.9378174696669,24.15114226700581,0.07088045517946324,0.06147634490810896,0.13875174008648583,0.0004892141383701857,0.1308428356476918,89,0,0,0.03169452727192406,0.031051839255790595,0.0
251,702.6060993869905,0.5995676672009111,640.9076669902516,21.525066063299523,0.07057634880997707,0.0603410131012562,0.13866468405641605,0.0004898929164035197,0.06828793749093764,93,0,0,0.02864330148754632,0.012489855758851136,5.684341886080802e-14
252,673.6158090890156,0.6063447671694089,753.0570837736448,15.94212387658527,0.06960261177636232,0.06093044556644586,0.13854003230899786,0.0004540860953951257,0.05795843859850553,64,0,0,0.02241068223406079,0.010889083833554466,0.0
253,720.0678380207389,0.6256895033830692,738.1806452905932,23.601591124881455,0.06946914504014541,0.06276677068477429,0.13841091442924902,0.00041598551346915213,0.06515857924693302,79,0,0,0.03022125760334544,0.029848854137028452,-5.684341886080802e-14
254,727.0094176423113,0.5616289583317547,742.0840153069798,21.392292268055716,0.07076104566532536,0.06047535411126936,0.1382955161883161,0.000511039859163817,0.0003213266671195001,83,0,0,0.025481487224246428,6.7836235510048e-05,0.0
255,731.608291793618,0.5739913367578721,677.0015721040004,17.97987391265298,0.07207675816734925,0.062034929209113764,0.1384694036612044,0.000564065279132048,0.11749349861318076,71,0,0,0.04155177519163759,0.05133549702825691,0.0
256,702.0733367260241,0.5858804267397482,764.6320641156694,18.29352420372204,0.07267337623209706,0.06008454783882174,0.13838058692319946,0.0005715788418576363,0.0,76,0,0,0.03936343609324557,0.0,0.0
257,744.7910768783303,0.6110458043812695,704.8609569445858,28.01825225209012,0.07287328240102053,0.060945136916751595,0.1382055405587636,0.0005938775087889921,0.015401207307411362,107,0,0,0.04383038000967507,0.011373158123162435,-5.684341886080802e-14
258,733.078953197667,0.6059062220959388,763.6276723601595,46.49069955244935,0.07005397360501876,0.06113075534964587,0.1382802761587895,0.00046831006889443805,0.10175691319282124,77,1,0,0.02913802445124846,0.09487902163078439,-5.684341886080802e-14
259,736.2560113362903,0.6066206438630092,761.1523330436378,16.823106068640396,0.07284881597202636,0.06055574486176474,0.1381752434368712,0.0005871288243456878,0.004742094614845336,75,0,0,0.041724702578667006,0.0011949928398793785,-5.684341886080802e-14
260,763.6202094720386,0.6215333392820165,649.3627540088637,20.99511231022269,0.07101348895658731,0.06065330465233367,0.1380821128250694,0.00048222750174988383,0.03261957303083706,77,0,0,0.0378318981665416,0.01055265404631036,-5.684341886080802e-14
261,708.9139720744454,0.5975504993750249,670.0442900913179,24.741968752321707,0.0708253875139324,0.06032126143097,0.1380130098895167,0.00046504448106682116,0.011356073368353908,80,0,0,0.036525244128324585,0.002843452236055896,5.684341886080802e-14
262,684.7364808417793,0.6099770821810094,644.4673475240597,21.195751771164034,0.07163624031818396,0.06049359640110071,0.13794204080424094,0.0005152458913636654,0.054553010621317885,81,0,0,0.041307073498510274,0.010599701214515306,0.0
263,674.9542157653871,0.6016382762217933,668.72987607425,26.064619152529286,0.0714895132571681,0.06097008351474994,0.13782228472049604,0.000549984985820862,0.013073347907148699,89,0,0,0.035144558338165426,0.005171710519469397,0.0
264,679.5830668667052,0.5806472119936222,630.3353879958679,24.351177799675497,0.07169619343173875,0.060838176370492617,0.13769039036156944,0.0005673896402880221,0.003269757071122389,80,0,0,0.03340329308948563,0.0014569815673916566,0.0
265,659.7734943052631,0.6145106510474605,678.001644288486,21.11343797826163,0.07322707660548078,0.05968345289785819,0.13761115953544747,0.000610155902294755,0.0,93,0,0,0.04432963470380336,0.0,0.0
266,674.7540061870529,0.5894640192964864,667.277312581876,22.593102828922614,0.07165569348251333,0.060624221196310654,0.1375464886478879,0.0005198835241125384,0.03850928124975017,89,0,0,0.03552840758033565,0.00888102400286198,0.0
267,671.4001410624139,0.5802816765821222,631.1060502116717,18.540365252620166,0.0708597782758912,0.06037819884921583,0.13755127624852015,0.0004952294151992541,0.004086855400725323,76,0,0,0.03131536642881198,0.009496003258515157,5.684341886080802e-14
268,665.3451818856008,0.6184981021219154,662.3934124867078,22.281620578360368,0.07064286094413376,0.060436185310612414,0.137449925244016,0.00048183716381365306,0.0005864542247104297,86,0,0,0.038721220367285196,0.0005172485460005081,0.0
269,670.4763694933979,0.5818433487281585,702.6476466939034,22.336846861298756,0.07020633333679183,0.05992621355862576,0.13736067723944265,0.00048334206261580435,0.0,85,0,0,0.03271373742092353,0.0,5.684341886080802e-14
270,695.4022211740696,0.6028407094605914,682.263348633111,16.764017044787316,0.07041747198488577,0.06089646748436188,0.13714137815744545,0.0005148958309713496,0.001607146700682629,70,0,0,0.030228622521146196,0.004089963693424454,1.1368683772161603e-13
271,685.8416005373484,0.6266532721840832,696.1954156840529,20.998393250242646,0.07181215195688641,0.06061361901191836,0.13712237071389155,0.0006263607052575924,0.08727125465591452,92,0,0,0.02961913118651769,0.019002252702862914,5.684341886080802e-14
272,691.4561532646362,0.6155824948749552,637.7812234208214,24.076390420109433,0.0709461190374015,0.060259480180491036,0.13702090069651462,0.0005529415177088184,0.07522151501370199,89,0,0,0.02969004027224958,0.008390050988062394,-5.684341886080802e-14
273,679.8656363795767,0.6386726006100298,687.4050609052595,18.192171743242394,0.0698360679987736,0.05975498908092181,0.13693310548955526,0.0004762266231071973,0.0,67,0,0,0.02987558966432103,0.0,0.0
274,679.4893329348356,0.6416780064594675,737.395216121378,21.314313625869246,0.07141857096444958,0.060314515142937807,0.13684193478470502,0.0005371284520570725,0.001776688408811336,77,0,0,0.03288388052286112,0.0017696512187681274,0.0
275,702.987392718295,0.6224856851536418,734.512484240743,25.951549538448834,0.07076845528462002,0.06013531606974047,0.13673743321225892,0.000504507069977809,2.505119162277891e-05,95,0,0,0.03440179533788297,4.858193401922782e-05,0.0
276,725.666784202416,0.5789705137442575,690.5442748548279,23.334471913291022,0.07121026628088142,0.060310562703737185,0.1366266736311453,0.0005027973909025574,0.004157238922873776,82,0,0,0.04020554222393583,0.0038212993080231385,-1.1368683772161603e-13
277,702.2073434879853,0.6000277615006616,743.2544613162758,15.199949104068615,0.07013383046642838,0.06013294808226142,0.13646434177801092,0.00047960313756921193,0.00019621556032591549,67,0,0,0.029591340879662156,0.0006818850409836783,0.0
278,726.3641409462449,0.6399534995698706,767.6266997415919,25.825809497377524,0.06964094076147276,0.05991708789371286,0.13635861063563326,0.00047698490624577066,0.0,79,0,0,0.0233944575110093,0.0,0.0
279,740.1964156441595,0.6021686860368516,705.8027424630436,20.387924693157526,0.07139517323777658,0.05985472255953474,0.13625969326697285,0.0005622130928417221,0.0,85,0,0,0.0336714879241531,0.0,0.0
280,741.4230826445659,0.5973969769132879,833.4372802522703,21.354750925405536,0.07026971941941859,0.05994611182552933,0.13623146545539444,0.0005199874343532264,0.0,91,0,0,0.03036733687678576,0.0,5.684341886080802e-14
281,799.3302815925015,0.6135446309705683,860.5938102493609,18.503193341255063,0.07154463169939941,0.060946488681907614,0.13612630878932075,0.0005942401042632102,0.03601898281650111,80,0,0,0.03525143874411332,0.007584827382889799,-5.684341886080802e-14
282,844.2656267828344,0.6523929180983259,700.2008086859021,25.000954269917706,0.07180888757596468,0.06045494008763014,0.13604556523367792,0.0005473841728792477,0.040755095565917304,86,0,0,0.03868050290986906,0.007833209215133715,0.0
283,778.0407861333138,0.6154570530183999,785.0992358327753,15.549525505276996,0.06935880491729834,0.06101059245281384,0.1359246486064336,0.00042782810562077937,0.006587804902375947,60,0,0,0.03210417952191949,0.0015642664445520258,0.0
284,791.0103700911231,0.6536441762739245,810.3864361896261,20.122766615097675,0.07105442170530891,0.06042336880926341,0.13577386399692698,0.0005164275750595612,0.0007928652647249859,82,0,0,0.04000963008103837,0.001696708771008042,0.0
285,796.1307092824882,0.637000705442338,777.2330082424672,18.076834064530466,0.06946774741494582,0.05980275712561105,0.13567102737176004,0.0004441901813217929,0.0,69,0,0,0.027472725019031863,0.0,0.0
286,782.521328111608,0.6384448346617106,684.6493360389964,19.287339471530636,0.07229012588950666,0.06088430112678628,0.13555303610974298,0.0005884220680627872,0.021745652475746946,80,0,0,0.03983812417925735,0.00814798877206219,-5.684341886080802e-14
287,736.5292799988588,0.6315541226882604,708.522616482628,23.054483131384437,0.06848108742202527,0.05987399045802592,0.13542814247382484,0.0004120903221238499,0.0,79,0,0,0.026011611137198798,0.0,0.0
288,729.9372257237383,0.6351186408362339,824.1280282763756,21.048180941134834,0.06994390809951918,0.060443033298643895,0.13531543854296973,0.0005006613150554109,0.046242805234072974,85,0,0,0.024212280329141484,0.01335267440972691,0.0
289,788.0743051002015,0.6421087775845582,782.6168807726945,20.801360084616746,0.06817964768232582,0.06025288721349695,0.13520458779109623,0.00040650088817385463,0.0013829572332334835,63,0,0,0.022569259352802816,0.00022568691375945228,5.684341886080802e-14
290,780.2798117164259,0.6495138257696891,868.7026918282728,24.542340094538602,0.06927922081883554,0.060655374789801354,0.13512952080957857,0.0004517883489832372,0.0486261629771235,84,0,0,0.02591554577882269,0.01410683738040892,0.0
291,813.7276307242938,0.6181709126163644,942.0854407609836,22.23531592244165,0.071242159821506,0.0599012495534956,0.13508211192099082,0.0005133791799127945,0.0,81,0,0,0.043722240814553885,0.0,5.684341886080802e-14
292,876.6420907381727,0.6393889267653984,903.3358048320504,21.261218965490258,0.07137885412281611,0.0605836848697843,0.1350245551099286,0.0005302128434427207,0.009314243209928418,77,0,0,0.03524351100206431,0.017032752954685846,-5.684341886080802e-14
293,900.4821734636964,0.6543712326498126,908.6509379012105,19.364011953955362,0.07001611455593164,0.06120149723762923,0.1349151252778909,0.00047251336063765714,0.03702918978168243,82,0,0,0.028286893946108022,0.010314111890396141,0.0
294,902.96826349504,0.6209457460209035,895.9220244639309,24.269900486277137,0.06904176172616215,0.06033338491860027,0.13479533350334427,0.0004179652952679111,0.0056230087216380155,91,0,0,0.03346769007328108,0.0014875641953649428,-5.684341886080802e-14
295,889.3231857088383,0.6391944886759882,881.0510737177165,20.361801694206893,0.06804547533440021,0.05994850342211648,0.1347009285488421,0.0003573906890759041,0.0,72,0,0,0.02434375194392189,0.0,0.0
296,868.8502134480136,0.640834555122423,935.7906803107398,19.03844145494714,0.07127953785963344,0.06040807595648647,0.1346096381072184,0.0005336418046545526,0.0016717566103363452,74,0,0,0.03374763671286225,0.00021960372056240853,1.1368683772161603e-13
297,896.133346337868,0.6347418985972788,895.8208257795661,21.52964816158806,0.06832950633772589,0.060193044710664674,0.13451193707264086,0.0003704939359676216,0.0022170723998150947,76,0,0,0.023664729546404858,0.00025708758826546,5.684341886080802e-14
298,888.1776323764464,0.6004638858590983,1021.5824367182216,18.149651128936124,0.06840434413602041,0.060458192314885806,0.13444639073894013,0.00039189628558864646,0.00874393207790295,65,0,0,0.02392023795942471,0.0024237257803183944,0.0
299,914.1646269835558,0.5815921624598319,760.6353202994305,24.708416066274367,0.0717639220175416,0.06142373524304084,0.1343034702780124,0.0004919229893103654,0.04751897632073266,96,0,0,0.05402001545524249,0.012780440573834708,0.0
300,884.2197678617293,0.5986281022046027,911.1907660931524,16.692388833719196,0.07106988775876086,0.0612739759947056,0.13411318555220772,0.000491812145518482,0.021044510545752654,73,0,0,0.04435903170400092,0.005944315042109288,5.684341886080802e-14
301,876.2699215889033,0.6050021325033585,1002.9430799140312,25.83363929381186,0.07312561286860958,0.060372384904331215,0.13403224888334167,0.0005996712237303648,0.006297036696874852,90,0,0,0.05015628562587816,0.0011316895275819414,-5.684341886080802e-14
302,907.0411662455449,0.5831291981978568,792.3481546838423,20.81840912700563,0.07119985385717473,0.060533356019261915,0.13392316742135182,0.00047712016239543704,0.19941756752800519,82,0,0,0.043484832412296115,0.0054651966753744485,0.0
303,858.1047574917675,0.6089061551611394,877.0200447584895,20.036573637543874,0.06858886729261882,0.06059130858141074,0.13382821318023658,0.00038765438193158274,0.010231308117927327,84,0,0,0.025536567869547593,0.002459296450653015,0.0
304,857.967100785811,0.6145876748126886,1061.0215966886262,17.126443869261646,0.06993548486846445,0.059712360136978775,0.13376611193124113,0.0004852970147508724,0.0,70,0,0,0.030464577578494998,0.0,5.684341886080802e-14
305,912.4768413966927,0.616394108739548,951.5397879829588,22.837999115719718,0.0712183613151392,0.059849594373994106,0.13370058720649283,0.00048323631615377276,0.0,77,0,0,0.035119668422719456,0.0,-5.684341886080802e-14
306,923.0014752985319,0.5838905554551372,772.3491365399416,17.49694398184702,0.07197663761348755,0.059836537376488606,0.13360573850585145,0.0005487095622947096,0.0,82,0,0,0.0435807903247767,0.0,-1.1368683772161603e-13
307,898.2367473537549,0.5743162469828587,828.2590263585173,20.73915023227488,0.07223672480031242,0.06085261585376942,0.13350761311010784,0.0005354867245510946,0.028798102804044025,88,0,0,0.04395901160146509,0.005564736830852858,0.0
308,870.1243123346187,0.6232832851436358,762.8629432797422,21.470764150984955,0.07101615729267231,0.060416475841576694,0.13340841074788048,0.0005101171293290387,0.010059027977964582,79,0,0,0.03438505007523906,0.003844566384135973,0.0
309,844.6864193466156,0.606887601987237,868.0689925584265,24.759871013844208,0.07045813518767559,0.060666238264442215,0.13330430608787133,0.000517340716031238,0.12992254577421086,88,0,0,0.027011690812604242,0.009285352412332422,0.0
310,852.2984766200523,0.6074608594949836,965.2260949275634,20.17545688851178,0.07112420537617867,0.06065712390022646,0.13327853302951484,0.0005394782367946078,0.009521195671455974,81,0,0,0.028141614370985554,0.002428718175881224,-1.1368683772161603e-13
311,896.3337007724183,0.5833353393470572,932.4177800874219,19.86227716617092,0.07140577935551906,0.06088737440069008,0.13315239242371948,0.000510935412341784,0.004269262787296439,77,0,0,0.04827412334263411,0.001509101815210636,-1.1368683772161603e-13
312,906.1801121186458,0.6092074528019618,1023.8807745959273,17.32264372471926,0.073396776589366,0.06081887481328142,0.13300678336889116,0.0006172955363221482,0.023689270736007302,73,0,0,0.04829144195141067,0.004791622777445222,0.0
313,944.5295349820234,0.6039027291084358,709.2679790759676,21.532998666983342,0.07252489589102626,0.060375396242718864,0.1328882137068075,0.0005487180478818632,0.023027060145782957,87,0,0,0.04322623622859709,0.003049589616255202,5.684341886080802e-14
314,871.9953561029712,0.5883991728495341,824.656043245865,18.78160950590538,0.07062577235234355,0.06048571717974747,0.13282138801222343,0.00044313886943779507,0.02190752595586197,76,0,0,0.046554073009318374,0.004094259787209938,0.0
315,861.1971178646806,0.6062890089804001,753.5181910469655,24.37804047157638,0.06991761860531198,0.06000393440962506,0.13274749565716867,0.0004694296248492002,0.0,87,0,0,0.028190654202514303,0.0,0.0
316,813.7283102232824,0.5790565817787783,919.7197906820744,16.886442642580736,0.07320722922397957,0.05997293615747818,0.1326800415695638,0.0005943725352000174,0.0,80,0,0,0.04614179771569083,0.0,0.0
317,860.4084661902964,0.5627526466286603,892.3437103811365,18.923102698346064,0.07219974669075975,0.060047175376955364,0.1325852310135629,0.0005473110568178692,0.0,74,0,0,0.031892943443996694,0.0,0.0
318,864.7177353224145,0.5899924099645495,930.7252702380887,15.945195086435737,0.0748924702390726,0.060333024426478386,0.1324956455832442,0.0007114583135438424,0.0004673707057270251,71,0,0,0.044438752511495025,0.00037416285058654514,0.0
319,900.1386210927299,0.5613021524842734,977.4262032877336,23.3330868202893,0.07395524967960754,0.05989754599499635,0.13244785198557635,0.0006330371620819464,0.0,86,0,0,0.04670066616974905,0.0,5.684341886080802e-14
320,921.2149053769142,0.5617456821874798,985.7873878695887,18.946522492969827,0.0719811805561622,0.06081604730569284,0.13237824621844732,0.0005465283987356076,0.06861362663928816,85,0,0,0.03834581063034292,0.01591429901955084,5.684341886080802e-14
321,951.2122388715189,0.6090184513003281,961.8350869692174,81.52350180088212,0.07139349398289599,0.06306296453901028,0.13263732255284866,0.0005084732799264846,0.39934775053592353,72,1,0,0.04421020563454455,0.17717118399571297,0.0
322,967.9453967484756,0.6340838161529846,947.461362604714,65.58313620905365,0.07109038849691507,0.06191143449096373,0.13296421318889765,0.00044455443745593736,0.22269731294878958,68,1,0,0.04073082060300668,0.05113747938132817,-1.1368683772161603e-13
323,969.1102218247387,0.6396264082913562,1069.8583662968933,23.23922540731069,0.0706583696504232,0.06002099636447365,0.13290779428324448,0.00045071081360190324,0.0,89,0,0,0.04073024974934505,0.0,0.0
324,1003.9952128762244,0.6214429337631062,874.9488799270416,28.564686997985177,0.07087789685927243,0.0603263206478484,0.1328289588853735,0.00043131940957537296,0.0004010444218274971,88,0,0,0.045479107902072644,0.0003920629466870987,-5.684341886080802e-14
325,953.7861997003516,0.5690956407371632,864.7819124944704,16.28521430517199,0.07174076191575554,0.06128513294890554,0.13273652446047804,0.0005394382867150548,0.06744735775693729,72,0,0,0.03786025782193215,0.01143601115104377,5.684341886080802e-14
326,926.7884471187574,0.5947974339175233,958.6781221975332,20.695645199185538,0.06945559040273702,0.06153627948936804,0.13254818797988946,0.0004315634124093118,0.015058636585144862,74,0,0,0.035788474299966615,0.0049284900745264915,-5.684341886080802e-14
327,945.4350562663182,0.6197169368777826,930.2640219916922,19.100982585041734,0.07014194791708081,0.06053480087606066,0.1324524347826064,0.0004956217946188033,0.0011016387719829446,74,0,0,0.03119307567549509,0.000272104481947231,5.684341886080802e-14
328,936.2158951732047,0.6374598557129834,1109.1306638701692,16.632653024692964,0.0697924834739149,0.06100082514094652,0.13232373146251614,0.0004331964567379311,0.008048678617594517,81,0,0,0.0318476879148202,0.001355739903701875,-5.684341886080802e-14
329,1013.1262881845428,0.6572051399959759,1124.7740773072119,19.70958108216264,0.0702663172627931,0.0614082576518723,0.13226021606342744,0.00046685536092754557,0.07359071517343098,74,0,0,0.03472632553826422,0.012624404088540686,1.1368683772161603e-13
330,1054.7394174402957,0.6224210084914716,1022.1891659353184,37.496430013311,0.07061773014710264,0.06133948663745436,0.1324243823603033,0.0004861705159962958,0.10831939325108572,69,1,0,0.032734133290669175,0.07402095689547576,0.0
331,1042.1241902799238,0.6096262758953515,1078.4292848975365,21.966250109385072,0.07042748318182968,0.0604253026822779,0.13231001726933891,0.0004691801042648506,0.04982476430565884,80,0,0,0.03739964308459031,0.004966339186855279,-1.1368683772161603e-13
332,1052.237335284593,0.6237671427783509,938.6774202228182,21.481808044766804,0.07079595655705904,0.060631292296997964,0.1322338293918027,0.00045622175802039746,0.03241400696387796,84,0,0,0.04022377594701405,0.003710316952599752,0.0
333,1006.6808937627172,0.6482919413888846,1021.5937126804715,15.83305057185168,0.07001487291591965,0.05995427557371366,0.13226534775182597,0.00044352209739435225,0.022274094846231506,70,0,0,0.03988454031873728,0.0014690927637329727,5.684341886080802e-14
